tran_id	event_type	gene_id	gene_short_name	gene_type	exon.1	exon.2	exon.3	n.cells.g1	n.cells.g2	mean.g1	mean.g2	mean.diff	statistic	p.val	p.val.adj	modality.bimodal.adj.g1	modality.bimodal.adj.g2	n.cells.outliers.g1	n.cells.outliers.g2	outliers
chr11:52242587:52242660:+:+@chr11:52243615:52243758:+:+@chr11:52244981:52245094:+	SE	ENSMUSG00000036309	Skp1a	character(0)	chr11:52242587:52242660:+	chr11:52243615:52243758:+	chr11:52244981:52245094:+	36	30	99.31139374745842	99.14182374533863	-0.1695700021197899	NA	0.009925463257161576	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:135015195:135015383:+:+@chr6:135015576:135015647:+:+@chr6:135015822:135015940:+	SE	ENSMUSG00000030204	Ddx47	character(0)	chr6:135015195:135015383:+	chr6:135015576:135015647:+	chr6:135015822:135015940:+	29	29	28.985334440502577	37.54110653992526	8.555772099422686	NA	0.010257366144541742	0.7868963844202348	Missing	Missing	0	0	FALSE
chr10:127097932:127098121:-:-@chr10:127096915:127097079:-:-@chr10:127096630:127096742:-	SE	ENSMUSG00000040462	Os9	character(0)	chr10:127097932:127098121:-	chr10:127096915:127097079:-	chr10:127096630:127096742:-	20	16	8.691004253490277	7.290986670110801	-1.400017583379476	NA	0.01081877060904604	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:115610519:115610700:+:+@chr6:115611635:115611939:+:+@chr6:115613327:115613541:+	SE	ENSMUSG00000000439	Mkrn2	character(0)	chr6:115610519:115610700:+	chr6:115611635:115611939:+	chr6:115613327:115613541:+	25	30	100	98.83093408643133	-1.1690659135686787	NA	0.01109944763200929	0.7868963844202348	Missing	Missing	0	0	FALSE
chr5:65571532:65571590:+:+@chr5:65581386:65581468:+:+@chr5:65591876:65591975:+	SE	ENSMUSG00000029203	Ube2k	character(0)	chr5:65571532:65571590:+	chr5:65581386:65581468:+	chr5:65591876:65591975:+	36	30	99.75246961346238	100	0.24753038653761994	NA	0.011808175183207861	0.7868963844202348	Missing	Missing	0	0	FALSE
chr14:47724878:47724970:+:+@chr14:47725929:47726000:+:+@chr14:47726226:47726309:+	SE	ENSMUSG00000021843	Ktn1	character(0)	chr14:47724878:47724970:+	chr14:47725929:47726000:+	chr14:47726226:47726309:+	26	27	69.94440512588685	63.463154017177104	-6.48125110870974	NA	0.01180992598461458	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:133221705:133221776:+:+@chr4:133222169:133222213:+:+@chr4:133223603:133223747:+	SE	ENSMUSG00000028865	Cd164l2	character(0)	chr4:133221705:133221776:+	chr4:133222169:133222213:+	chr4:133223603:133223747:+	36	30	100	99.93083417180489	-0.06916582819511685	NA	0.01200545683341779	0.7868963844202348	Missing	Missing	0	0	FALSE
chr11:52236837:52236933:+:+@chr11:52237384:52237472:+:+@chr11:52242587:52242660:+	SE	ENSMUSG00000036309	Skp1a	character(0)	chr11:52236837:52236933:+	chr11:52237384:52237472:+	chr11:52242587:52242660:+	35	30	0.4953858623744523	0.3642770213495162	-0.13110884102493617	NA	0.012424522654194036	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:48400438:48400580:-:-@chr17:48398982:48399065:-:-@chr17:48395650:48395796:-	SE	ENSMUSG00000023994	Nfya	character(0)	chr17:48400438:48400580:-	chr17:48398982:48399065:-	chr17:48395650:48395796:-	16	24	38.5913373064028	46.33503804342835	7.7437007370255495	NA	0.012948752869036632	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:16647955:16648007:-:-@chr1:16646988:16647053:-:-@chr1:16645686:16645829:-	SE	ENSMUSG00000079658	Eloc	character(0)	chr1:16647955:16648007:-	chr1:16646988:16647053:-	chr1:16645686:16645829:-	27	20	0.11536162859408755	0.30179544590446755	0.18643381731038003	NA	0.013193010879966978	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:137537618:137537694:-:-@chr6:137530542:137530592:-:-@chr6:137528525:137528592:-	SE	ENSMUSG00000015766	Eps8	character(0)	chr6:137537618:137537694:-	chr6:137530542:137530592:-	chr6:137528525:137528592:-	25	21	0.4675324675324675	1.461772480827174	0.9942400132947063	NA	0.013260581384483112	0.7868963844202348	Missing	Missing	0	0	FALSE
chrX:75098763:75098947:+:+@chrX:75100030:75100094:+:+@chrX:75100433:75100559:+	SE	ENSMUSG00000031403	Dkc1	character(0)	chrX:75098763:75098947:+	chrX:75100030:75100094:+	chrX:75100433:75100559:+	17	22	98.635477582846	95.42903747485187	-3.206440107994135	NA	0.013333506529432094	0.7868963844202348	Missing	Missing	0	0	FALSE
chr10:33940158:33940279:-:-@chr10:33935089:33935257:-:-@chr10:33930156:33930344:-	SE	ENSMUSG00000039531	Zup1	character(0)	chr10:33940158:33940279:-	chr10:33935089:33935257:-	chr10:33930156:33930344:-	15	25	96.2769562014845	99.51900972590629	3.242053524421784	NA	0.013921184688323499	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:136521341:136521443:+:+@chr4:136539125:136539216:+:+@chr4:136540356:136543518:+	SE	ENSMUSG00000001089	Luzp1	character(0)	chr4:136521341:136521443:+	chr4:136539125:136539216:+	chr4:136540356:136543518:+	14	18	36.337001845073885	47.186131115642354	10.849129270568469	NA	0.015013607984408662	0.7868963844202348	Missing	Missing	0	0	FALSE
chr16:36978749:36978778:-:-@chr16:36968827:36970743:-:-@chr16:36963460:36966285:-	SE	ENSMUSG00000047746	Fbxo40	character(0)	chr16:36978749:36978778:-	chr16:36968827:36970743:-	chr16:36963460:36966285:-	14	10	31.31256554723572	39.95183921626671	8.639273669030988	NA	0.015033231377645758	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:143789352:143789431:+:+@chr4:143792701:143793011:+:+@chr4:143793529:143793676:+	SE	ENSMUSG00000066031	Gm13023	character(0)	chr4:143789352:143789431:+	chr4:143792701:143793011:+	chr4:143793529:143793676:+	36	30	84.2040797098344	86.63318372619688	2.429104016362482	NA	0.01504695259507967	0.7868963844202348	Missing	Missing	0	0	FALSE
chr13:108091534:108091623:-:-@chr13:108081353:108081393:-:-@chr13:108052589:108052954:-	SE	ENSMUSG00000068184	Ndufaf2	character(0)	chr13:108091534:108091623:-	chr13:108081353:108081393:-	chr13:108052589:108052954:-	23	27	89.88657237457008	93.24002850903744	3.3534561344673697	NA	0.016924822302188156	0.7868963844202348	Missing	Missing	0	0	FALSE
chr12:76961990:76962025:-:-@chr12:76961263:76961289:-:-@chr12:76953169:76953276:-	SE	ENSMUSG00000059436	Max	character(0)	chr12:76961990:76962025:-	chr12:76961263:76961289:-	chr12:76953169:76953276:-	17	12	6.37147947250249	12.881251675117475	6.509772202614984	NA	0.0176712215907329	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:57651422:57651499:-:-@chr3:57650691:57650773:-:-@chr3:57650042:57650215:-	SE	ENSMUSG00000036513	Commd2	character(0)	chr3:57651422:57651499:-	chr3:57650691:57650773:-	chr3:57650042:57650215:-	33	30	98.42997597056329	97.05924874944532	-1.3707272211179733	NA	0.018161213470570866	0.7868963844202348	Missing	Missing	0	0	FALSE
chr12:21361659:21361791:-:-@chr12:21355608:21355706:-:-@chr12:21353883:21354013:-	SE	ENSMUSG00000052593	Adam17	character(0)	chr12:21361659:21361791:-	chr12:21355608:21355706:-	chr12:21353883:21354013:-	20	13	1.0254518303445805	2.7390314673178326	1.7135796369732523	NA	0.0185281171819419	0.7868963844202348	Missing	Missing	0	0	FALSE
chr10:62486658:62486732:-:-@chr10:62480558:62480707:-:-@chr10:62471060:62471135:-	SE	ENSMUSG00000020078	Vps26a	character(0)	chr10:62486658:62486732:-	chr10:62480558:62480707:-	chr10:62471060:62471135:-	34	30	97.85024439446654	95.65772248966188	-2.1925219048046674	NA	0.01905852382918003	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:133009137:133009192:-:-@chr1:133004654:133004721:-:-@chr1:133003791:133003890:-	SE	ENSMUSG00000054387	Mdm4	character(0)	chr1:133009137:133009192:-	chr1:133004654:133004721:-	chr1:133003791:133003890:-	36	30	98.16797502960273	97.50165071210515	-0.6663243174975797	NA	0.02080963891820643	0.7868963844202348	Missing	Missing	0	0	FALSE
chr7:3628828:3629086:-:-@chr7:3624599:3624669:-:-@chr7:3621063:3621132:-	SE	ENSMUSG00000006335	Tfpt	character(0)	chr7:3628828:3629086:-	chr7:3624599:3624669:-	chr7:3621063:3621132:-	28	28	99.26047141264533	100	0.7395285873546764	NA	0.02131864681388049	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:108494340:108494523:+:+@chr9:108494627:108494698:+:+@chr9:108494812:108494922:+	SE	ENSMUSG00000006676	Usp19	character(0)	chr9:108494340:108494523:+	chr9:108494627:108494698:+	chr9:108494812:108494922:+	30	30	100	99.33370074938105	-0.6662992506189513	NA	0.021577191872833038	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:115867269:115867358:-:-@chr2:115866810:115866904:-:-@chr2:115863064:115864513:-	SE	ENSMUSG00000027210	Meis2	character(0)	chr2:115867269:115867358:-	chr2:115866810:115866904:-	chr2:115863064:115864513:-	36	30	70.28899118779638	72.4342511517659	2.145259963969526	NA	0.023111364515353408	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:74315902:74315949:-:-@chr17:74307720:74307862:-:-@chr17:74299474:74299824:-	SE	ENSMUSG00000024067	Dpy30	character(0)	chr17:74315902:74315949:-	chr17:74307720:74307862:-	chr17:74299474:74299824:-	36	30	99.48318252878704	98.72396288810191	-0.7592196406851381	NA	0.023562644025909837	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:11688667:11688848:-:-@chr19:11687335:11687432:-:-@chr19:11668297:11668416:-	SE	ENSMUSG00000041857	Oosp1	character(0)	chr19:11688667:11688848:-	chr19:11687335:11687432:-	chr19:11668297:11668416:-	36	30	91.56629237240945	92.22493585347038	0.6586434810609387	NA	0.02562752249237631	0.7868963844202348	Missing	Missing	0	0	FALSE
chr10:14667932:14668108:-:-@chr10:14661066:14661152:-:-@chr10:14654755:14655845:-	SE	ENSMUSG00000019868	Vta1	character(0)	chr10:14667932:14668108:-	chr10:14661066:14661152:-	chr10:14654755:14655845:-	35	30	93.52384155160487	91.90868829305839	-1.6151532585464867	NA	0.025696160033952056	0.7868963844202348	Missing	Missing	0	0	FALSE
chr18:65800572:65800711:+:+@chr18:65801451:65801492:+:+@chr18:65809445:65809554:+	SE	ENSMUSG00000024516	Sec11c	character(0)	chr18:65800572:65800711:+	chr18:65801451:65801492:+	chr18:65809445:65809554:+	28	23	0.30612244897959184	1.2901267219313677	0.9840042729517757	NA	0.02675807755016484	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:56042575:56042680:+:+@chr9:56045132:56045328:+:+@chr9:56052907:56053020:+	SE	ENSMUSG00000032320	Rcn2	character(0)	chr9:56042575:56042680:+	chr9:56045132:56045328:+	chr9:56052907:56053020:+	34	30	99.02779776953331	98.03483301545793	-0.9929647540753761	NA	0.02691597444312858	0.7868963844202348	Missing	Missing	0	0	FALSE
chr5:100798627:100798860:+:+@chr5:100799552:100799613:+:+@chr5:100801908:100801991:+	SE	ENSMUSG00000016833	Mrps18c	character(0)	chr5:100798627:100798860:+	chr5:100799552:100799613:+	chr5:100801908:100801991:+	32	30	98.9568874318694	99.78535353535354	0.8284661034841267	NA	0.027079688937174953	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:148188033:148188092:-:-@chr6:148187215:148187247:-:-@chr6:148183046:148183208:-	SE	ENSMUSG00000030304	Ergic2	character(0)	chr6:148188033:148188092:-	chr6:148187215:148187247:-	chr6:148183046:148183208:-	34	27	0.1945252237180423	0.9529174245785625	0.7583922008605203	NA	0.027147029882742292	0.7868963844202348	Missing	Missing	0	0	FALSE
chrX:105928959:105929350:-:-@chrX:105911470:105911654:-:-@chrX:105899881:105899993:-	SE	ENSMUSG00000031229	Atrx	character(0)	chrX:105928959:105929350:-	chrX:105911470:105911654:-	chrX:105899881:105899993:-	17	22	43.64906847878585	51.03087628691085	7.381807808125007	NA	0.028110732541561035	0.7868963844202348	Missing	Missing	0	0	FALSE
chr14:18276696:18276806:+:+@chr14:18277844:18278101:+:+@chr14:18278304:18278545:+	SE	ENSMUSG00000021772	Nkiras1	character(0)	chr14:18276696:18276806:+	chr14:18277844:18278101:+	chr14:18278304:18278545:+	27	28	9.01582778867703	11.513801908976626	2.4979741202995966	NA	0.028583960094079434	0.7868963844202348	Missing	Missing	0	0	FALSE
chr8:71272284:71272358:-:-@chr8:71269226:71269284:-:-@chr8:71263052:71263104:-	SE	ENSMUSG00000035439	Haus8	character(0)	chr8:71272284:71272358:-	chr8:71269226:71269284:-	chr8:71263052:71263104:-	18	24	93.6648163731497	96.90047419561343	3.2356578224637222	NA	0.02890723136059302	0.7868963844202348	Missing	Missing	0	0	FALSE
chr11:46436952:46437009:+:+@chr11:46439806:46439975:+:+@chr11:46440563:46441527:+	SE	ENSMUSG00000020397	Med7	character(0)	chr11:46436952:46437009:+	chr11:46439806:46439975:+	chr11:46440563:46441527:+	11	17	96.40941315119188	98.8086506882379	2.3992375370460284	NA	0.030417898421318916	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:58421083:58421308:-:-@chr1:58420121:58420211:-:-@chr1:58419667:58419733:-	SE	ENSMUSG00000026034	Clk1	character(0)	chr1:58421083:58421308:-	chr1:58420121:58420211:-	chr1:58419667:58419733:-	36	30	72.20477912699894	77.3492466999683	5.144467572969358	NA	0.031506726568087555	0.7868963844202348	Missing	Missing	0	0	FALSE
chr16:78253613:78253718:-:-@chr16:78253437:78253496:-:-@chr16:78251433:78251888:-	SE	ENSMUSG00000109841	E330011O21Rik	character(0)	chr16:78253613:78253718:-	chr16:78253437:78253496:-	chr16:78251433:78251888:-	30	28	52.68597756130846	48.40112184368248	-4.284855717625979	NA	0.03175969205077263	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:24699544:24699657:+:+@chr17:24699898:24700015:+:+@chr17:24700121:24700313:+	SE	ENSMUSG00000019320	Noxo1	character(0)	chr17:24699544:24699657:+	chr17:24699898:24700015:+	chr17:24700121:24700313:+	14	16	22.801272851462333	15.039042339540835	-7.762230511921498	NA	0.032149069610462905	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:105737755:105737898:-:-@chr3:105735065:105735179:-:-@chr3:105731956:105732071:-	SE	ENSMUSG00000068798	Rap1a	character(0)	chr3:105737755:105737898:-	chr3:105735065:105735179:-	chr3:105731956:105732071:-	21	19	3.818623280754003	5.919777473179988	2.1011541924259856	NA	0.03263745092507381	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:10058996:10059092:-:-@chr2:10056770:10056806:-:-@chr2:10056030:10056161:-	SE	ENSMUSG00000025781	Atp5c1	character(0)	chr2:10058996:10059092:-	chr2:10056770:10056806:-	chr2:10056030:10056161:-	36	30	96.29615921161091	93.95036075368286	-2.34579845792805	NA	0.0350571366988463	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:30509685:30509715:-:-@chr6:30508666:30508802:-:-@chr6:30506786:30508512:-	SE	ENSMUSG00000029782	Tmem209	character(0)	chr6:30509685:30509715:-	chr6:30508666:30508802:-	chr6:30506786:30508512:-	35	30	97.71121079065831	96.26171081381254	-1.4494999768457695	NA	0.035150343080282746	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:156745835:156746196:+:+@chr2:156748332:156748420:+:+@chr2:156748944:156749020:+	SE	ENSMUSG00000061689	Dlgap4	character(0)	chr2:156745835:156746196:+	chr2:156748332:156748420:+	chr2:156748944:156749020:+	35	30	99.13235711836526	98.5189279767143	-0.6134291416509674	NA	0.03606873672062787	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:88905949:88906078:+:+@chr6:88907576:88907826:+:+@chr6:88907941:88908072:+	SE	ENSMUSG00000002871	Tpra1	character(0)	chr6:88905949:88906078:+	chr6:88907576:88907826:+	chr6:88907941:88908072:+	23	22	0	0.2894674378368124	0.2894674378368124	NA	0.03638631950648438	0.7868963844202348	Missing	Missing	0	0	FALSE
chr12:59137698:59137786:+:+@chr12:59144699:59144770:+:+@chr12:59146847:59146957:+	SE	ENSMUSG00000021000	Mia2	character(0)	chr12:59137698:59137786:+	chr12:59144699:59144770:+	chr12:59146847:59146957:+	35	30	75.37931419362464	71.11008891924581	-4.2692252743788295	NA	0.036390424024222	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:20125258:20125477:-:-@chr3:20123122:20123172:-:-@chr3:20122147:20122864:-	SE	ENSMUSG00000019528	Gyg	character(0)	chr3:20125258:20125477:-	chr3:20123122:20123172:-	chr3:20122147:20122864:-	27	23	0.5153428608428493	0.7870034941127236	0.27166063326987433	NA	0.03652080227271131	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:30089895:30090146:+:+@chr6:30090269:30090304:+:+@chr6:30095340:30095346:+	SE	ENSMUSG00000058440	Nrf1	character(0)	chr6:30089895:30090146:+	chr6:30090269:30090304:+	chr6:30095340:30095346:+	19	24	19.647860955217197	25.16131294195951	5.51345198674231	NA	0.03743904655883623	0.7868963844202348	Missing	Missing	0	0	FALSE
chr7:101177144:101177220:+:+@chr7:101186388:101186532:+:+@chr7:101191667:101191778:+	SE	ENSMUSG00000030691	Fchsd2	character(0)	chr7:101177144:101177220:+	chr7:101186388:101186532:+	chr7:101191667:101191778:+	14	14	98.3922638822971	100	1.607736117702896	NA	0.037918770698423435	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:123295202:123295321:+:+@chr4:123295750:123295836:+:+@chr4:123295930:123296057:+	SE	ENSMUSG00000011257	Pabpc4	character(0)	chr4:123295202:123295321:+	chr4:123295750:123295836:+	chr4:123295930:123296057:+	10	16	70.00322879821353	61.97811081412827	-8.02511798408525	NA	0.03976482553125464	0.7868963844202348	Missing	Missing	0	0	FALSE
chr14:101668529:101668576:+:+@chr14:101685571:101685762:+:+@chr14:101690572:101690647:+	SE	ENSMUSG00000022111	Uchl3	character(0)	chr14:101668529:101668576:+	chr14:101685571:101685762:+	chr14:101690572:101690647:+	19	11	0.4511278195488722	2.6353467897531084	2.184218970204236	NA	0.03990335048940766	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:48400438:48400580:-:-@chr17:48398985:48399065:-:-@chr17:48395650:48395796:-	SE	ENSMUSG00000023994	Nfya	character(0)	chr17:48400438:48400580:-	chr17:48398985:48399065:-	chr17:48395650:48395796:-	13	17	29.985352525531926	35.859903011385214	5.874550485853286	NA	0.040203797086906065	0.7868963844202348	Missing	Missing	0	0	FALSE
chr15:38672857:38673020:+:+@chr15:38673897:38673964:+:+@chr15:38676028:38676113:+	SE	ENSMUSG00000022295	Atp6v1c1	character(0)	chr15:38672857:38673020:+	chr15:38673897:38673964:+	chr15:38676028:38676113:+	33	30	99.24507535215339	98.58054547631738	-0.6645298758360063	NA	0.04040572833381205	0.7868963844202348	Missing	Missing	0	0	FALSE
chr14:45329861:45329932:+:+@chr14:45330366:45330521:+:+@chr14:45330830:45330909:+	SE	ENSMUSG00000021832	Psmc6	character(0)	chr14:45329861:45329932:+	chr14:45330366:45330521:+	chr14:45330830:45330909:+	24	14	0.23148148148148145	1.3700319341310452	1.1385504526495638	NA	0.04191171313688805	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:44091361:44091591:-:-@chr1:44091183:44091212:-:-@chr1:44088514:44088527:-	SE	ENSMUSG00000026049	Tex30	character(0)	chr1:44091361:44091591:-	chr1:44091183:44091212:-	chr1:44088514:44088527:-	33	29	0.09430546107417931	0.2690418956940223	0.174736434619843	NA	0.04283865970329899	0.7868963844202348	Missing	Missing	0	0	FALSE
chr16:8716515:8716619:-:-@chr16:8715745:8715919:-:-@chr16:8711994:8712192:-	SE	ENSMUSG00000022710	Usp7	character(0)	chr16:8716515:8716619:-	chr16:8715745:8715919:-	chr16:8711994:8712192:-	23	14	0.2817735412034289	0.936084386538309	0.6543108453348802	NA	0.043661484090598605	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:61919875:61919957:-:-@chr9:61919612:61919693:-:-@chr9:61918888:61918970:-	SE	ENSMUSG00000032254	Kif23	character(0)	chr9:61919875:61919957:-	chr9:61919612:61919693:-	chr9:61918888:61918970:-	36	30	62.7292981732374	66.07453617808939	3.3452380048519914	NA	0.04386105520181563	0.7868963844202348	Missing	Missing	0	0	FALSE
chr11:82812400:82812810:-:-@chr11:82811028:82811111:-:-@chr11:82810008:82810218:-	SE	ENSMUSG00000020696	Rffl	character(0)	chr11:82812400:82812810:-	chr11:82811028:82811111:-	chr11:82810008:82810218:-	20	24	97.11172987672376	94.20502066727228	-2.9067092094514746	NA	0.04517552330799443	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:94422800:94422951:+:+@chr3:94423695:94423801:+:+@chr3:94424501:94424590:+	SE	ENSMUSG00000041912	Tdrkh	character(0)	chr3:94422800:94422951:+	chr3:94423695:94423801:+	chr3:94424501:94424590:+	26	27	100	99.32913711293484	-0.6708628870651601	NA	0.04545321824119757	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:11697055:11697171:+:+@chr19:11699352:11699530:+:+@chr19:11700914:11701011:+	SE	ENSMUSG00000055933	Oosp3	character(0)	chr19:11697055:11697171:+	chr19:11699352:11699530:+	chr19:11700914:11701011:+	36	30	76.1954034774022	78.1908424012797	1.9954389238774906	NA	0.049080628909869875	0.7868963844202348	Missing	Missing	0	0	FALSE
chr18:36451080:36451246:-:-@chr18:36432306:36432390:-:-@chr18:36403676:36404460:-	SE	ENSMUSG00000024346	Pfdn1	character(0)	chr18:36451080:36451246:-	chr18:36432306:36432390:-	chr18:36403676:36404460:-	35	30	98.9266350239199	98.17325224417338	-0.7533827797465253	NA	0.050730924143904614	0.7868963844202348	Missing	Missing	0	0	FALSE
chr18:10022818:10022850:-:-@chr18:10017991:10018095:-:-@chr18:10016541:10016644:-	SE	ENSMUSG00000047879	Usp14	character(0)	chr18:10022818:10022850:-	chr18:10017991:10018095:-	chr18:10016541:10016644:-	19	23	98.59677591544785	100	1.403224084552146	NA	0.05434964396136803	0.7868963844202348	Missing	Missing	0	0	FALSE
chr16:17722756:17722900:-:-@chr16:17706399:17706483:-:-@chr16:17697607:17697694:-	SE	ENSMUSG00000012114	Med15	character(0)	chr16:17722756:17722900:-	chr16:17706399:17706483:-	chr16:17697607:17697694:-	25	21	0.36363636363636365	1.6316555947892355	1.268019231152872	NA	0.05457697364763792	0.7868963844202348	Missing	Missing	0	0	FALSE
chr5:135982639:135982757:+:+@chr5:135984162:135984265:+:+@chr5:135984348:135984531:+	SE	ENSMUSG00000004948	Zp3	character(0)	chr5:135982639:135982757:+	chr5:135984162:135984265:+	chr5:135984348:135984531:+	36	30	99.96040508635286	99.90746987324248	-0.052935213110383295	NA	0.055034920963016716	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:121857512:121857535:-:-@chr9:121856721:121856872:-:-@chr9:121852491:121852609:-	SE	ENSMUSG00000038412	Higd1a	character(0)	chr9:121857512:121857535:-	chr9:121856721:121856872:-	chr9:121852491:121852609:-	13	20	8.570113603059784	6.256724122928767	-2.3133894801310175	NA	0.05505468447971634	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:16189478:16189563:+:+@chr3:16203187:16203219:+:+@chr3:16203826:16205424:+	SE	ENSMUSG00000047213	Ythdf3	character(0)	chr3:16189478:16189563:+	chr3:16203187:16203219:+	chr3:16203826:16205424:+	31	27	15.101363779258609	19.023376292157252	3.9220125128986427	NA	0.05615696913975741	0.7868963844202348	Missing	Missing	0	0	FALSE
chr15:102347036:102347091:-:-@chr15:102346678:102346769:-:-@chr15:102346487:102346533:-	SE	ENSMUSG00000036678	Aaas	character(0)	chr15:102347036:102347091:-	chr15:102346678:102346769:-	chr15:102346487:102346533:-	27	30	99.87654320987654	98.87401404941343	-1.002529160463117	NA	0.05662772860042411	0.7868963844202348	Missing	Missing	0	0	FALSE
